월,주,일,판매처,채널,품번,브랜드명,위탁사입수출,제조사명,판매처2,성별,추가분류,년도,시즌,입력일,품명,사입명,사입가,TAG가,판매가,원가,할인,생산(물류),재고(물류),재고(기타창고가용),판매금액(원장),판매수량(원장),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MF00012,미팩토리,위탁,한국씨앤비,미팩토리,,,2017,9.기타,20180112,슈퍼클랜징 리무버,,0,9800,9800,1732,0,20180,7508,48,9800,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,미팩토리(자사몰),자사몰,MF00021,미팩토리,위탁,엔코스,미팩토리,,,2018,9.기타,20180312,콘크리트팩,,0,0,0,0,0,9360,7713,69,156000,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,비스탠다드(자사몰),자사몰,MT00001,메디템포,위탁,쿠친,TFT,,,2017,9.기타,20180112,마우스피스,,0,36000,26800,3201,26,0,1050,46,87900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,비스탠다드(네이버페이),네이버페이,MT00001,메디템포,위탁,쿠친,TFT,,,2017,9.기타,20180112,마우스피스,,0,36000,26800,3201,26,0,1050,46,241200,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,10000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,35100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,38000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,13800,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00001,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G1),,0,6900,3900,1197,43,39979,22370,14812,15600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,31200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,31200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(네이버페이),네이버페이,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,237900,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,40000,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,35100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00002,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지  젤 아이라이너(G2),,0,6900,3900,1197,43,47817,14169,15152,15600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(네이버페이),네이버페이,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,10000,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,93000,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00003,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G3),,0,6900,3900,1197,43,25313,9479,12615,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,41400,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,19500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00004,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G4),,0,6900,3900,1197,43,25835,8862,12895,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,10000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,129000,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00005,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G5),,0,6900,3900,1217,43,46604,30897,11735,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,50000,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,13800,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00006,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G6),,0,6900,3900,1217,43,20609,3304,12756,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00007,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G7),,0,6900,3900,1217,43,20006,15623,6744,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00007,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G7),,0,6900,3900,1217,43,20006,15623,6744,9900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00007,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G7),,0,6900,3900,1217,43,20006,15623,6744,10000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00008,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G8),,0,6900,3900,1217,43,20039,15411,6754,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00008,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G8),,0,6900,3900,1217,43,20039,15411,6754,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00008,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G8),,0,6900,3900,1217,43,20039,15411,6754,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,7800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,11700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00009,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너(G9),,0,6900,3900,1197,43,16369,4853,8050,9900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00010,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G10),,0,6900,3900,1217,43,11221,4809,6723,9900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00010,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G10),,0,6900,3900,1217,43,11221,4809,6723,3900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬/특판),티몬/특판,MZ00010,머지,위탁,코코,머지,,,2017,9.기타,20180112,머지 젤 아이라이너 (G10),,0,6900,3900,1217,43,11221,4809,6723,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,24500,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,58800,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,14700,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,19600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,4900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(톡스토어),톡스토어,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,4900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00011,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P1),,0,8900,4900,1367,45,68823,19990,15819,168600,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,78400,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,29400,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,44100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(네이버페이),네이버페이,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,9800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,196900,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,39200,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,19600,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(톡스토어),톡스토어,MZ00012,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P2),,0,8900,4900,1367,45,70930,25144,13710,4900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(위메프),위메프,MZ00013,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P3),,0,8900,4900,1367,45,38953,33515,7382,9800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00013,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P3),,0,8900,4900,1367,45,38953,33515,7382,25600,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,"머지,미팩토리(미미박스)",미미박스,MZ00013,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P3),,0,8900,4900,1367,45,38953,33515,7382,4900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(티몬),티몬,MZ00013,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P3),,0,8900,4900,1367,45,38953,33515,7382,9800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(톡스토어),톡스토어,MZ00013,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P3),,0,8900,4900,1367,45,38953,33515,7382,9800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스토어팜),스토어팜,MZ00013,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P3),,0,8900,4900,1367,45,38953,33515,7382,4900,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(자사몰),자사몰,MZ00013,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 펜 아이라이너(P3),,0,8900,4900,1367,45,38953,33515,7382,9800,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00014,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 립스틱(L1),,0,18900,10900,1833,42,7897,609,627,392400,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00015,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 립스틱(L2),,0,18900,10900,1833,42,7861,607,701,109000,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00016,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지  립스틱(L3),,0,18900,10900,1833,42,7075,736,742,272500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00017,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 립스틱(L4),,0,18900,10900,1833,42,27613,865,5526,457800,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00018,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 립스틱(L5),,0,18900,10900,1833,42,2947,25,495,87200,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00019,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 립스틱(L6),,0,18900,10900,1833,42,7947,42,526,32700,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00020,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 립스틱(L7),,0,18900,10900,1833,42,5918,3786,427,10900,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/04,2018/17,20180424,머지(스타일쉐어),스타일쉐어,MZ00021,머지,위탁,네이디,머지,,,2017,9.기타,20180112,머지 립스틱(L8),,0,18900,10900,1833,42,3226,275,409,21800,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
